,A,C1,Y,C2,C3,C4,X1,X2,X3,X4,C5,C6,X5,X6
1910,0,0,0,0,1,3,1,0,1,3,0.38274644806056046,2.319696271618004,2.2694411532269556,0.8987619842490462
1911,1,1,0,2,1,1,0,3,0,2,1.6074698074099039,0.8703119172351126,1.4012700718683586,2.2004837167518634
1912,1,1,1,0,0,0,1,3,1,0,1.249382251081122,1.7354906548930304,0.40553057568785755,2.670605137083758
1913,0,0,0,1,1,1,0,1,1,3,-0.5119335019789228,1.2510319904819642,-0.8254966813929396,0.8987619842490462
1914,1,0,0,0,1,2,0,0,0,1,1.6074698074099039,1.5000345038310747,1.4012700718683586,2.2004837167518634
1915,0,0,1,3,0,1,0,0,0,1,-0.4131866405083213,1.2397509906019613,2.6095314430472794,0.7880759957683705
1916,1,1,1,1,1,0,1,3,1,2,1.249382251081122,1.7354906548930304,0.8303927507028819,0.34012382352249215
1917,0,0,1,0,0,1,1,2,1,1,-0.4131866405083213,1.2397509906019613,1.4044685661038818,0.7880759957683705
1918,0,0,0,3,0,3,1,2,0,0,1.7366859278898503,1.8273747628873636,0.7211851703598358,0.8987619842490462
1919,0,1,0,0,1,0,1,0,0,1,2.447450620291594,3.284463118125528,0.7211851703598358,0.8987619842490462
1920,1,1,0,3,1,2,0,3,0,3,3.2131566175103434,1.7848667445017221,2.4806644555386654,2.2004837167518634
1921,1,1,0,1,0,3,0,3,0,1,3.2131566175103434,1.7848667445017221,2.4806644555386654,2.2004837167518634
1922,0,0,0,3,0,3,1,1,0,2,-0.25414463349221883,0.7094489999222406,-0.019041102571761614,0.8987619842490462
1923,1,1,1,1,0,1,1,1,1,1,1.249382251081122,1.7354906548930304,4.120799827705889,0.34012382352249215
1924,1,1,0,2,0,0,0,0,1,1,1.2439615213400077,1.4920398912951733,0.751679092814336,2.2004837167518634
1925,0,0,0,0,0,2,0,0,1,3,1.549783978714452,2.270157406680422,0.8977492748330516,0.8987619842490462
1926,1,0,1,1,0,0,1,0,1,2,1.249382251081122,1.7354906548930304,4.120799827705889,0.34012382352249215
1927,1,1,1,1,0,3,0,2,1,0,1.249382251081122,1.7354906548930304,4.120799827705889,0.34012382352249215
1928,1,1,1,3,1,0,0,3,1,3,1.249382251081122,1.7354906548930304,-0.08227126251284034,0.7611287980710513
1929,1,0,1,1,1,3,0,3,0,1,1.249382251081122,1.7354906548930304,-0.08227126251284034,0.7611287980710513
1930,0,0,1,3,1,0,1,2,0,3,-0.4131866405083213,1.193356795657241,3.0335063612191586,2.7984845010780313
1931,0,0,1,3,0,0,0,3,0,3,-0.4131866405083213,1.193356795657241,3.0335063612191586,2.7984845010780313
1932,1,1,0,2,1,3,0,3,0,1,1.590521051795315,2.3809372921383956,1.0114745390476148,2.2004837167518634
1933,1,1,1,1,1,3,0,3,1,0,1.249382251081122,1.7354906548930304,2.6645558444741613,0.7611287980710513
1934,1,1,1,3,1,2,1,3,0,2,1.249382251081122,1.7354906548930304,2.6645558444741613,0.7611287980710513
1935,1,1,1,2,1,3,1,3,0,2,1.249382251081122,1.7354906548930304,2.6645558444741613,0.7611287980710513
1936,0,0,0,1,0,0,1,0,0,0,2.319573277974344,2.218106075701141,0.277446031896982,2.6391200462520645
1937,1,1,1,3,1,0,0,3,0,2,1.249382251081122,1.7354906548930304,1.2308058451866504,0.7611287980710513
1938,0,0,0,2,0,3,1,0,1,2,2.319573277974344,2.5186381419993626,1.9942517606720849,2.6391200462520645
1939,0,0,1,1,1,1,0,3,1,0,-0.4131866405083213,2.1073917649240212,1.0720083238380382,2.7984845010780313
1940,0,0,0,2,1,1,0,3,0,0,0.0008456231380620238,1.6104313518658688,1.6896729820109166,2.6391200462520645
1941,0,1,0,1,0,2,0,1,0,0,1.702350055302063,1.6104313518658688,1.6896729820109166,2.6391200462520645
1942,0,0,1,2,1,2,0,3,0,0,0.8594677108506226,2.1073917649240212,1.0720083238380382,1.0248476891637384
1943,0,0,0,2,1,3,1,1,1,3,0.5432468405697815,1.4084495770056105,1.6754795726263774,2.6391200462520645
1944,0,0,0,3,0,0,1,3,0,2,0.5432468405697815,1.8781490864921269,1.6754795726263774,2.6391200462520645
1945,1,1,1,1,0,0,0,2,0,2,1.249382251081122,1.7354906548930304,1.2993582970951374,0.7611287980710513
1946,1,1,1,3,1,1,0,2,1,0,1.249382251081122,1.7354906548930304,1.2993582970951374,0.7611287980710513
1947,0,0,0,1,0,1,0,2,0,3,1.2170227032734493,2.6142808125618897,0.3676671754186088,2.6391200462520645
1948,0,0,0,0,1,2,1,2,0,1,0.426082038420877,2.914528025925578,0.3676671754186088,2.6391200462520645
1949,0,0,0,1,1,3,0,3,0,1,0.426082038420877,2.914528025925578,0.19926223921947306,2.6391200462520645
1950,1,1,1,1,1,3,0,3,0,1,1.249382251081122,1.7354906548930304,0.6366101697899347,0.7611287980710513
1951,0,0,0,1,1,0,0,2,0,1,0.9684092458537197,1.4129153649557007,2.106915172995763,2.6391200462520645
1952,1,0,1,0,0,2,1,3,0,0,1.249382251081122,1.7354906548930304,0.21201055537475977,1.1415620998811598
1953,0,0,0,2,0,3,1,1,0,2,0.9684092458537197,2.243500227093281,2.106915172995763,2.6391200462520645
1954,1,0,1,3,0,2,0,1,0,2,1.249382251081122,1.7354906548930304,1.0815668991428695,2.0293970803436565
1955,1,1,0,3,0,3,0,3,1,1,-0.07146326826009819,1.787626174690073,1.3680172817206935,2.2004837167518634
1956,1,1,1,2,1,0,1,0,1,2,1.249382251081122,1.7354906548930304,1.615359309497724,2.0293970803436565
1957,0,0,1,2,0,2,1,1,1,1,1.365337454744119,2.536635503513843,0.49580181335765516,0.6008666628729911
1958,1,1,1,1,1,1,0,3,1,0,1.249382251081122,1.7354906548930304,1.615359309497724,2.0293970803436565
1959,0,0,1,3,0,3,0,1,1,3,1.365337454744119,2.0295891343627583,0.49580181335765516,0.6008666628729911
1960,0,0,0,3,0,3,0,0,1,3,2.2440417969623976,2.834426976209666,0.5238594255083178,0.7561632973432943
1961,0,0,0,2,0,3,1,1,1,1,2.2440417969623976,2.834426976209666,0.5238594255083178,0.7561632973432943
1962,0,0,0,2,0,1,1,2,0,1,2.2440417969623976,2.834426976209666,0.5238594255083178,0.7561632973432943
1963,0,1,1,1,0,1,1,1,0,0,1.365337454744119,2.1267251652446304,1.3930431559266003,0.6008666628729911
1964,1,0,0,3,1,0,1,0,1,3,0.24370093549095806,2.0468546501170923,1.3680172817206935,2.2004837167518634
1965,0,0,0,1,1,0,0,1,0,0,1.8745636179548055,2.74245778314111,0.3121175878027276,0.7561632973432943
1966,0,0,0,1,0,3,1,3,0,0,1.8745636179548055,0.5865462482868584,1.5562173998983964,0.7561632973432943
1967,1,1,0,1,1,0,0,1,1,2,0.5095643532141667,1.1549930751457198,1.3680172817206935,2.2004837167518634
1968,1,1,1,0,0,0,1,3,1,0,1.249382251081122,1.7354906548930304,1.9967158367953042,0.4208487072906064
1969,0,0,1,1,1,1,0,0,0,1,1.365337454744119,2.1267251652446304,-0.0784009874357059,0.6008666628729911
1970,0,0,0,3,0,0,1,1,0,2,-0.07638842641039512,1.9616344810991133,1.6952816919067684,0.7561632973432943
1971,1,1,1,3,1,3,1,3,1,1,1.249382251081122,1.7354906548930304,1.9967158367953042,0.4208487072906064
1972,0,0,0,0,1,0,0,2,0,3,-0.07638842641039512,1.5994473911907514,0.40330420479956874,0.7561632973432943
1973,0,0,0,1,1,3,1,3,1,1,-0.07638842641039512,1.5994473911907514,2.1923110903085696,0.7561632973432943
1974,1,1,1,2,1,2,0,0,0,2,1.249382251081122,1.7354906548930304,1.9967158367953042,0.4208487072906064
1975,1,1,1,2,1,3,0,2,1,3,1.249382251081122,1.7354906548930304,-0.05147612169371385,0.4208487072906064
1976,1,0,0,0,1,0,0,0,0,1,1.9052253519903382,2.4055131591620107,2.471440469608551,2.2004837167518634
1977,1,0,1,3,1,1,1,3,1,0,1.249382251081122,1.7354906548930304,1.7837304186266252,0.4208487072906064
1978,1,1,0,1,0,2,0,2,1,0,1.9052253519903382,2.387317383097293,2.471440469608551,2.2004837167518634
1979,1,1,1,0,1,0,0,3,1,1,1.249382251081122,1.7354906548930304,1.0264005165451096,2.334142467147363
1980,1,1,1,0,1,0,1,2,1,0,1.249382251081122,1.7354906548930304,1.0264005165451096,2.334142467147363
1981,0,0,1,3,1,3,1,0,0,2,1.8090281412140294,2.368544880129064,1.9001620403007935,2.4508537477621832
1982,1,1,1,0,1,3,1,1,1,0,1.249382251081122,1.7354906548930304,0.4713285674525406,2.334142467147363
1983,0,0,1,0,0,1,0,2,0,1,1.8090281412140294,2.3191695321049446,1.4547007841303743,2.4508537477621832
1984,0,0,0,1,1,1,0,2,1,0,2.7707914345729887,0.5360684468236541,-1.9947631378094854,1.5904019579125257
1985,1,1,1,3,0,1,1,1,0,0,1.249382251081122,1.7354906548930304,1.0220378693771255,2.334142467147363
1986,0,0,0,0,0,0,0,1,1,0,1.7359204559767272,2.730865259652039,0.3353818552578316,1.5904019579125257
1987,0,0,0,1,1,1,0,2,0,3,1.7359204559767272,0.9164550401346663,0.3353818552578316,1.5904019579125257
1988,1,1,1,0,0,1,1,3,1,3,1.249382251081122,1.7354906548930304,1.6825397394018071,1.7423394531785417
1989,1,1,1,1,1,3,1,2,1,1,1.249382251081122,1.7354906548930304,1.6825397394018071,1.7423394531785417
1990,1,1,1,2,1,0,1,3,1,1,1.249382251081122,1.7354906548930304,0.4011532222137544,1.7423394531785417
1991,0,0,1,0,0,2,0,3,1,3,1.8090281412140294,2.3191695321049446,1.2719678518013517,1.691485907344108
1992,0,1,1,2,1,2,0,1,1,1,1.8090281412140294,2.0865535216685718,0.18523726107822203,1.691485907344108
1993,0,1,0,3,1,0,1,3,1,2,0.33429061155289763,1.4918277447615083,3.3229880674016936,0.9821029726610804
1994,0,0,1,2,1,1,0,3,1,3,0.19190764978391517,2.1922358314126513,0.18523726107822203,1.691485907344108
1995,1,0,1,0,0,0,1,3,0,3,1.249382251081122,1.7354906548930304,2.141729407359805,1.7423394531785417
1996,1,1,1,0,1,2,1,0,0,2,1.249382251081122,1.7354906548930304,1.177401494284714,1.7423394531785417
1997,0,0,0,1,0,2,1,0,0,1,0.8955112985385563,1.556265063764991,1.2920851844765031,0.9821029726610804
1998,1,1,0,0,1,2,0,1,1,3,2.809337235470818,1.7136219580751986,2.471440469608551,1.5326313979008344
1999,0,1,0,3,0,3,0,0,1,2,0.8955112985385563,2.516323745033811,0.2077551639290689,0.9821029726610804
2000,0,1,0,0,0,1,0,0,1,3,0.7940325313465276,2.516323745033811,0.5493748168687094,0.9821029726610804
2001,0,0,0,1,1,3,0,1,0,1,0.345113352536074,2.516323745033811,0.5493748168687094,0.9821029726610804
2002,1,0,0,3,0,3,0,3,1,0,3.1370882460106255,1.6760144785409687,2.471440469608551,1.5326313979008344
2003,1,1,0,2,0,1,1,3,0,0,2.7550679400316733,1.6760144785409687,2.471440469608551,1.5326313979008344
2004,0,0,1,2,0,0,1,3,0,1,1.0295245149111913,2.1922358314126513,2.476615459950443,1.582103949216227
2005,0,0,0,0,0,2,0,2,0,2,1.7789105689643303,0.25448432620284445,-0.18254602311507884,0.9821029726610804
2006,1,1,1,3,1,1,0,3,0,0,1.0714318474527904,1.7354906548930304,3.019921503754018,1.3309566533762525
2007,0,0,0,0,0,0,1,1,0,3,0.7394810884848286,2.323400213247283,-0.046484401373198425,0.9821029726610804
2008,1,1,1,3,0,0,1,0,1,1,1.0714318474527904,1.7354906548930304,-0.20225932188930829,1.3309566533762525
2009,1,1,1,3,0,3,0,2,1,2,1.0714318474527904,1.7354906548930304,-0.20225932188930829,1.3309566533762525
2010,1,1,0,0,1,3,1,1,0,0,-0.006368967972553818,0.853872957727634,1.8972931895178848,1.5326313979008344
2011,1,1,1,3,1,0,0,3,0,1,1.0714318474527904,1.7354906548930304,-0.1733126930123361,1.3309566533762525
2012,1,1,1,3,1,1,0,1,1,0,1.0714318474527904,1.7354906548930304,0.7198537492192285,1.3309566533762525
2013,0,0,1,2,0,0,0,3,0,2,0.8182430625764409,2.1922358314126513,-1.5566462135091699,2.4849687972305725
2014,0,0,0,0,0,3,0,2,0,1,2.713230153388004,3.023563339002615,-0.10917274032406166,0.9821029726610804
2015,1,1,0,2,0,2,0,2,0,3,0.33928820214733135,1.7548254759390038,1.8972931895178848,1.5326313979008344
2016,0,0,0,1,0,3,0,0,0,3,1.0478685847865847,3.023563339002615,0.589908264214454,0.9821029726610804
2017,1,1,1,3,0,2,1,3,0,2,1.0714318474527904,1.7354906548930304,1.8005913692198088,1.3534722808428397
2018,0,0,1,1,1,3,0,2,1,0,0.8182430625764409,2.1922358314126513,0.2951110338865206,1.5546376834085995
2019,1,1,0,3,0,2,1,0,0,1,0.10085268555308113,2.3518430174492373,1.1673190945408716,1.5326313979008344
2020,0,0,0,0,1,0,1,3,0,0,1.2687049091738904,1.565783633594524,0.589908264214454,0.9821029726610804
2021,1,1,0,3,0,0,1,1,0,2,1.8562938079794273,1.8811903411829827,1.1673190945408716,1.5326313979008344
2022,1,1,0,3,0,1,1,1,0,3,1.8562938079794273,1.8811903411829827,0.3400676716824258,1.5326313979008344
2023,1,1,0,0,1,1,0,3,0,3,1.4319020458787453,1.8811903411829827,0.3400676716824258,1.5326313979008344
2024,0,0,0,2,0,1,0,0,0,0,-0.8521404461554465,1.847813760396126,1.5448342059321516,0.9821029726610804
2025,0,1,0,1,0,0,0,1,1,3,-0.8521404461554465,1.1827101041858281,1.5448342059321516,0.9821029726610804
2026,1,0,0,2,0,3,0,2,1,1,1.7007737265504708,3.6805622672606617,2.283652866091882,1.5326313979008344
2027,0,1,0,0,0,3,0,2,0,3,0.7966743463680492,3.12065052625354,1.5448342059321516,0.9821029726610804
2028,1,1,1,2,1,1,1,3,1,1,1.0714318474527904,1.7354906548930304,0.3766984384677643,1.5118570864260392
2029,1,0,1,1,1,2,0,0,0,1,1.0714318474527904,1.7354906548930304,0.3766984384677643,1.5118570864260392
2030,0,0,1,0,1,2,0,0,0,2,0.8507737799056874,2.5367045172089684,0.8080067553539219,1.8898747604427348
2031,1,0,1,3,0,3,0,1,0,2,1.0714318474527904,1.7354906548930304,1.0696583219467464,1.5118570864260392
2032,0,0,0,2,1,3,1,0,1,2,1.8215097952097272,1.807277398051122,1.2774361061270498,0.9821029726610804
2033,1,1,1,0,0,3,1,3,1,2,1.0714318474527904,1.7354906548930304,1.0696583219467464,1.5118570864260392
2034,1,1,0,3,0,2,1,3,0,2,1.384462716026523,1.075492231952897,2.034817721716725,1.5326313979008344
2035,0,0,1,2,0,2,1,0,0,3,0.8507737799056874,2.5367045172089684,0.7895393440784529,1.7362459746397603
2036,1,1,1,3,1,2,1,2,1,0,1.0714318474527904,1.7354906548930304,3.226306891161644,1.5118570864260392
2037,0,0,0,3,0,2,0,0,1,3,0.9450323644993425,1.5166256554001054,-0.6910277798226001,1.334433342916507
2038,0,0,0,1,1,0,1,2,1,0,0.9450323644993425,4.6262350145698585,1.3365086635094896,1.334433342916507
2039,0,0,1,0,1,2,0,3,1,0,1.0338759295596591,2.0639941113341322,1.4271362260623415,1.7362459746397603
2040,1,1,1,3,1,0,1,2,0,2,1.0714318474527904,1.7354906548930304,1.1028470512879784,1.5118570864260392
2041,1,1,1,3,1,0,1,0,1,0,1.0714318474527904,1.7354906548930304,2.245694560725701,1.5118570864260392
2042,0,0,0,0,1,3,1,1,1,3,1.3252583411184564,0.9695240177040727,-0.770980232217163,1.334433342916507
2043,0,0,0,3,0,3,0,3,0,2,0.6956011302603177,2.5624274772409406,2.4487856025952452,1.334433342916507
2044,1,1,1,0,0,1,0,2,1,0,1.0714318474527904,1.7354906548930304,0.47255379420153365,1.5118570864260392
2045,1,1,0,0,1,3,1,2,1,2,1.247075558979148,1.6254781003980279,1.0049874251703579,1.5870886095128043
2046,1,0,0,0,1,0,0,2,0,1,1.247075558979148,1.6254781003980279,1.0049874251703579,1.5870886095128043
2047,1,1,1,0,1,0,1,3,1,0,1.0714318474527904,1.7354906548930304,1.4230052399183606,1.5118570864260392
2048,1,1,1,2,0,0,1,1,1,3,1.0714318474527904,1.7354906548930304,1.9978325187978232,1.5118570864260392
2049,0,0,0,2,1,3,0,3,1,3,0.9322902358311486,2.1523172694475767,-0.9698256289912237,1.7636003090073662
2050,0,1,1,3,1,3,1,3,1,0,0.8233244978868264,1.6528970326576968,-0.5149961885911472,1.7362459746397603
2051,0,0,1,1,1,0,1,1,1,0,0.8233244978868264,1.6528970326576968,1.376239977392395,1.7362459746397603
2052,1,1,0,2,1,0,0,1,0,1,3.0944032516312996,1.1987358942250048,1.0049874251703579,1.5870886095128043
2053,0,1,1,1,1,2,1,2,0,3,0.8233244978868264,1.7473755940555389,0.749845066746579,1.7362459746397603
2054,1,0,0,2,1,2,0,2,1,2,3.0944032516312996,2.27414098123953,1.0049874251703579,1.5870886095128043
2055,0,0,0,1,1,1,0,0,1,3,1.9121737131929761,3.030112607756365,2.412295853310217,1.7636003090073662
2056,0,0,1,0,1,0,1,2,0,2,0.8233244978868264,1.7473755940555389,2.6665700122233145,1.7362459746397603
2057,1,1,0,0,0,2,0,2,1,1,2.256964457396654,0.23830581336564016,0.9673752634627646,1.5870886095128043
2058,1,1,1,0,0,2,1,2,1,0,1.0714318474527904,1.7354906548930304,2.1602467583045786,1.0479425945626675
2059,1,1,0,3,1,2,1,3,0,2,2.256964457396654,0.23830581336564016,0.9673752634627646,1.5870886095128043
2060,0,0,0,1,1,3,1,0,0,0,0.7359351714418756,2.277034902471085,-0.9397106553947472,1.7636003090073662
2061,0,0,0,2,0,3,1,1,1,1,1.6334356596663089,2.277034902471085,1.3148215064842788,1.7636003090073662
2062,1,1,1,2,1,0,0,0,0,0,1.0714318474527904,1.7354906548930304,2.2107085100110417,2.586474396480199
2063,1,1,0,0,0,2,1,0,1,1,0.6487387614204048,1.3916317450126323,0.4166451099288331,1.5870886095128043
2064,1,1,0,0,1,2,0,1,0,1,0.46778360236113237,1.3916317450126323,0.4166451099288331,1.5870886095128043
2065,0,0,1,1,1,0,1,0,0,1,1.8962910737237888,1.7626753468666707,0.9579419388591028,1.7362459746397603
2066,1,1,1,0,0,2,1,0,1,3,1.0714318474527904,1.7354906548930304,1.5058634157552486,2.586474396480199
2067,0,0,0,0,1,2,1,1,1,3,1.9765254548210494,1.3950115310574986,1.2455717450273107,1.7636003090073662
2068,0,1,0,1,0,1,1,1,1,0,1.9765254548210494,1.8932108695169867,1.2455717450273107,1.7636003090073662
2069,1,1,0,2,0,3,1,1,0,2,1.0411674398435034,1.7655941967397286,0.4166451099288331,1.5870886095128043
2070,0,0,0,1,0,2,0,0,0,0,0.4266407521723784,3.6077359111778975,1.2455717450273107,1.7636003090073662
2071,0,0,1,3,1,3,1,0,0,1,1.8962910737237888,1.7626753468666707,2.569329090692544,1.7362459746397603
2072,1,1,0,1,1,0,1,1,1,1,2.0456393135926865,2.4808203917839475,0.4166451099288331,1.5574134810492501
2073,0,0,0,1,1,3,0,2,0,3,1.5626649975642941,2.0069600134320345,0.7992569516904261,2.6181625536540007
2074,0,0,1,3,1,2,1,2,1,1,1.8962910737237888,1.7626753468666707,2.396813314333475,1.7362459746397603
2075,1,1,1,2,1,0,0,2,0,2,1.0714318474527904,1.7354906548930304,0.8480171340886611,2.586474396480199
2076,1,0,1,3,1,2,0,3,0,2,1.0714318474527904,1.7354906548930304,0.8144513506871183,2.2558295669799486
2077,1,0,0,2,1,3,1,0,1,1,1.815835224988807,0.7107948918271045,0.8285193893217073,1.5574134810492501
2078,1,0,1,1,0,3,1,3,0,0,1.0714318474527904,1.7354906548930304,0.8144513506871183,2.2558295669799486
2079,1,0,1,2,1,1,1,1,0,1,1.0714318474527904,1.7354906548930304,0.8144513506871183,2.2907979259383158
2080,1,1,0,3,1,0,1,0,0,0,1.1850558347093298,3.1255982160867073,0.8285193893217073,1.5574134810492501
2081,0,1,1,1,0,0,1,2,1,0,0.5108045005538389,1.925892543469939,-0.5759877241781965,2.620195112737842
2082,0,1,1,2,0,3,1,0,1,0,0.5108045005538389,1.925892543469939,1.6234938533013508,2.620195112737842
2083,0,0,1,3,1,3,1,1,1,3,0.6480921844473679,1.925892543469939,1.6234938533013508,2.620195112737842
2084,0,0,0,1,0,3,0,1,0,3,1.2334012260840665,3.6432249926854166,1.4338271788272379,2.3311366603787738
2085,1,1,0,3,1,1,0,2,1,0,1.532043517761607,2.004929907222019,0.9587073413691094,1.5574134810492501
2086,0,0,0,2,1,0,1,2,1,3,1.446703827702705,2.3489398930129193,-0.6191473909556469,2.3311366603787738
2087,0,1,0,1,1,2,1,3,0,2,0.6080262343560168,2.419884832094842,-0.6191473909556469,2.3311366603787738
2088,0,1,1,1,0,2,1,2,0,0,0.6480921844473679,1.925892543469939,1.6271761510488134,2.620195112737842
2089,1,1,1,3,0,3,1,0,1,1,1.0714318474527904,1.7354906548930304,2.3756161976821,1.9604624825039116
2090,1,1,1,3,0,1,1,3,1,0,1.0714318474527904,1.7602784928343058,2.179565267637466,1.9604624825039116
2091,0,0,0,1,1,3,1,1,0,3,2.6376645972396826,2.4106557282050893,2.8875558142359363,2.3311366603787738
2092,0,0,0,0,0,1,0,3,0,2,2.6376645972396826,2.4106557282050893,2.8875558142359363,2.3311366603787738
2093,1,0,0,3,0,1,0,0,0,0,0.2003767029152579,2.227564745033651,1.6532747830568875,1.5574134810492501
2094,1,1,1,2,0,0,1,0,1,0,1.0714318474527904,1.7602784928343058,4.031530086584464,2.121470188338212
2095,0,0,1,0,1,0,0,1,0,0,0.9544040485527445,1.925892543469939,1.7117052293058297,2.1198148068072338
2096,1,1,1,1,1,2,1,3,0,0,1.0714318474527904,1.7602784928343058,2.5704666858818572,2.121470188338212
2097,0,0,0,1,0,0,1,0,0,1,1.731236947227577,2.883175740504303,1.7272479566041676,2.3311366603787738
2098,0,0,0,1,0,3,1,1,0,0,-1.1449923627620813,2.2078198558834385,0.7946301456377204,2.3311366603787738
2099,1,0,0,3,0,1,1,1,1,2,1.5026995744704568,1.3693559996861304,1.6532747830568875,1.3899260622365892
2100,0,0,0,1,0,3,0,2,1,1,3.4901087593672067,2.7461518911058977,0.7946301456377204,2.3311366603787738
2101,0,0,0,0,1,2,0,3,0,1,-0.6977118464916616,2.7461518911058977,0.803896343152176,2.3311366603787738
2102,1,0,1,1,1,0,0,3,0,1,1.0714318474527904,1.7602784928343058,1.6543766286731794,2.121470188338212
2103,1,1,1,3,0,0,1,2,1,0,1.0714318474527904,1.7602784928343058,1.6543766286731794,0.8487393991068677
2104,1,1,1,1,1,3,1,2,0,3,1.0714318474527904,1.7602784928343058,2.60962517367473,0.8487393991068677
2105,0,0,0,3,0,2,0,0,0,3,-0.29908901627149764,2.8515932681312037,1.5727488853615186,2.3311366603787738
2106,1,1,1,3,1,2,1,1,0,0,1.0714318474527904,1.7602784928343058,2.60962517367473,0.8487393991068677
2107,0,0,1,1,1,0,1,0,1,2,0.9544040485527445,1.925892543469939,0.5980679418963729,2.5954034294411756
2108,1,1,1,1,0,0,1,2,0,3,1.0714318474527904,1.7602784928343058,0.9514783566972411,0.8487393991068677
2109,1,1,1,2,1,2,1,3,1,3,1.0714318474527904,1.7602784928343058,0.9514783566972411,0.8487393991068677
2110,1,1,1,2,1,1,1,3,1,2,1.0714318474527904,1.7602784928343058,0.9514783566972411,1.642537815488811
2111,1,1,0,3,1,2,1,1,0,1,2.5098975203372724,3.1226093956335665,1.6188613842286095,1.3899260622365892
2112,0,0,1,3,1,3,1,2,1,1,0.19306461187171564,1.8350855839392866,1.443463539850508,1.7875871860648194
2113,1,1,0,1,0,2,0,2,1,3,0.5434083138977703,0.16252239638207389,1.6188613842286095,1.3899260622365892
2114,0,0,0,2,0,1,1,3,0,3,1.8395304233100491,2.7086939315485274,1.9188414285668272,2.501972011771537
2115,0,0,0,1,1,3,0,1,0,0,0.2108822051271455,2.7086939315485274,1.9188414285668272,2.501972011771537
2116,0,0,0,0,1,1,1,3,1,2,2.0948172447882847,1.5942694270672262,1.9188414285668272,2.501972011771537
2117,1,1,0,0,0,2,1,2,0,2,1.619365249106753,2.0351142249795244,2.2519596769931787,1.3899260622365892
2118,1,1,1,1,0,3,1,1,1,3,1.0714318474527904,1.7602784928343058,0.9437214205199955,1.671178806732648
